ID,Gender,DOB,CollegeID,CollegeTier,Degree,Specialization,CollegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
306449,m,1989-08-12,1281,2,B.Tech/B.E.,electronics & telecommunications,56.43,1281,1,Maharashtra,2011,280000
553697,m,1991-12-25,48,1,B.Tech/B.E.,information technology,74,48,1,Delhi,2013,410000
1202633,m,1992-08-30,11024,2,B.Tech/B.E.,electronics and electrical engineering,72.5,11024,1,Telangana,2013,300000
319644,f,1991-07-03,11511,2,B.Tech/B.E.,electronics and communication engineering,80.5,11511,0,Andhra Pradesh,2012,395000
212917,m,1990-05-10,4968,2,B.Tech/B.E.,electronics and communication engineering,69.06,4968,1,Tamil Nadu,2011,90000
313765,m,1989-06-19,5069,2,B.Tech/B.E.,mechanical engineering,74.1,5069,0,Andhra Pradesh,2010,300000
128849,m,1988-07-28,1428,2,B.Tech/B.E.,electrical engineering,63.96,1428,1,Telangana,2009,160000
425362,f,1991-08-05,75,2,B.Tech/B.E.,information technology,70,75,0,Uttar Pradesh,2012,145000
1248085,m,1991-07-26,17633,2,B.Tech/B.E.,information technology,69,17633,0,Orissa,2014,150000
1048691,m,1993-01-28,78,2,B.Tech/B.E.,computer science & engineering,75,78,0,Uttar Pradesh,2014,145000
990077,m,1986-07-30,11388,2,B.Tech/B.E.,electronics and communication engineering,55.52,11388,1,Karnataka,2014,180000
231229,m,1989-11-15,264,1,B.Tech/B.E.,chemical engineering,85.8,264,1,Rajasthan,2011,730000
1191730,m,1990-08-05,7148,2,B.Tech/B.E.,electronics and electrical engineering,72.4,7148,0,Punjab,2013,105000
831967,m,1993-05-08,9748,2,B.Tech/B.E.,electrical engineering,80.6,9748,1,Telangana,2014,305000
651925,m,1991-04-10,8421,2,B.Tech/B.E.,electronics and communication engineering,64,8421,1,Karnataka,2013,325000
1107633,m,1992-12-15,527,2,B.Tech/B.E.,computer science & engineering,70.14,527,0,Haryana,2013,180000
942616,m,1987-09-05,10726,2,B.Tech/B.E.,computer science & engineering,80,10726,0,Tamil Nadu,2010,160000
639274,f,1992-03-18,1141,2,B.Tech/B.E.,mechanical engineering,80.02,1141,0,Andhra Pradesh,2013,210000
1043845,f,1990-10-14,14029,2,B.Tech/B.E.,computer science & engineering,80,14029,0,Orissa,2013,275000
237243,m,1988-07-12,47,1,B.Tech/B.E.,computer engineering,63.88,47,1,Delhi,2012,150000
1119582,m,1992-07-10,17288,2,B.Tech/B.E.,information technology,77.8,17288,0,Orissa,2014,210000
975579,m,1993-04-07,119,1,B.Tech/B.E.,electronics and communication engineering,81,119,0,Uttar Pradesh,2014,180000
1087364,f,1991-08-30,7627,2,B.Tech/B.E.,electronics and communication engineering,67,7627,0,Uttar Pradesh,2013,325000
331155,f,1990-10-06,9769,2,B.Tech/B.E.,electronics and communication engineering,78.15,9769,1,Telangana,2012,360000
914037,m,1987-12-26,51,2,MCA,computer application,74.8,51,0,Uttar Pradesh,2014,180000
863619,m,1991-08-02,8451,2,B.Tech/B.E.,information technology,66,8451,0,Haryana,2013,160000
340788,m,1990-02-26,7376,2,B.Tech/B.E.,computer engineering,67.23,7376,0,Uttar Pradesh,2012,485000
1037128,m,1992-06-20,12949,1,B.Tech/B.E.,computer science & engineering,75.7,12949,1,Telangana,2013,350000
1106216,m,1992-01-15,10185,2,B.Tech/B.E.,computer science & engineering,76,10185,0,Haryana,2014,325000
349796,m,1991-07-15,2929,2,B.Tech/B.E.,computer science & engineering,69.43,2929,0,Andhra Pradesh,2012,370000
633241,m,1993-10-06,11630,2,B.Tech/B.E.,electronics and communication engineering,71.3,11630,0,Uttar Pradesh,2013,350000
1086480,m,1993-06-09,6290,1,B.Tech/B.E.,computer science & engineering,71,6290,0,Himachal Pradesh,2014,320000
960228,m,1992-10-09,7255,2,B.Tech/B.E.,electronics and communication engineering,65.6,7255,0,Haryana,2014,225000
297128,m,1988-12-04,2819,2,B.Tech/B.E.,information technology,62.2,2819,0,Uttar Pradesh,2012,200000
649762,f,1991-11-18,9129,2,B.Tech/B.E.,electronics and communication engineering,74.42,9129,1,Telangana,2013,180000
36296,m,1989-08-29,64,2,B.Tech/B.E.,information technology,70,64,0,Uttar Pradesh,2010,400000
273865,m,1990-05-13,4023,2,B.Tech/B.E.,electronics and communication engineering,68.75,4023,1,Karnataka,2011,500000
895472,m,1993-02-09,119,1,B.Tech/B.E.,electronics and communication engineering,67,119,0,Uttar Pradesh,2014,325000
514167,m,1990-02-20,2540,2,B.Tech/B.E.,computer engineering,76.26,2540,0,Uttar Pradesh,2012,260000
806997,f,1991-04-29,9508,2,B.Tech/B.E.,computer science & engineering,71,9508,0,Uttar Pradesh,2012,205000
283462,m,1990-07-21,2097,2,B.Tech/B.E.,computer engineering,73.5,2097,0,Uttar Pradesh,2011,760000
257383,m,1988-09-08,1186,2,B.Tech/B.E.,electronics and communication engineering,73,1186,0,Tamil Nadu,2010,180000
906896,m,1992-09-08,1141,2,B.Tech/B.E.,electronics and communication engineering,76.2,1141,0,Andhra Pradesh,2014,310000
644423,m,1992-04-10,13371,2,B.Tech/B.E.,electronics and communication engineering,78.4,13371,0,Union Territory,2013,150000
216101,f,1991-06-06,350,2,B.Tech/B.E.,computer engineering,67.84,350,0,Uttar Pradesh,2011,180000
1259848,f,1992-11-26,14651,1,B.Tech/B.E.,electronics and communication engineering,79.96,14651,0,Telangana,2014,195000
308164,m,1990-07-05,350,2,B.Tech/B.E.,information technology,71.06,350,0,Uttar Pradesh,2012,370000
809634,m,1991-07-11,10389,2,B.Tech/B.E.,computer science & engineering,75,10389,0,Madhya Pradesh,2013,240000
1154787,f,1992-09-15,5256,2,B.Tech/B.E.,instrumentation and control engineering,86.3,5256,0,Orissa,2013,335000
1259589,m,1993-03-18,11210,2,B.Tech/B.E.,mechanical engineering,80.6,11210,0,Chhattisgarh,2014,110000
578364,m,1989-07-17,5399,2,B.Tech/B.E.,information technology,76.75,5399,0,Bihar,2011,150000
1060371,m,1993-07-01,11869,2,B.Tech/B.E.,electronics and communication engineering,67.46,11869,0,Andhra Pradesh,2014,200000
683018,m,1989-05-12,100,2,B.Tech/B.E.,information technology,75.6,100,0,Haryana,2012,480000
385442,m,1990-10-28,120,1,M.Tech./M.E.,information technology,8.89,120,0,Karnataka,2014,820000
1261625,m,1990-02-26,35,1,MCA,computer application,81.6,35,1,Delhi,2013,210000
276909,m,1988-07-05,2927,2,B.Tech/B.E.,information technology,64,2927,1,Rajasthan,2011,135000
89357,m,1989-01-05,1648,2,B.Tech/B.E.,information technology,60,1648,1,Karnataka,2010,225000
837643,m,1993-04-18,10932,2,B.Tech/B.E.,computer science & engineering,66.24,10932,0,Uttar Pradesh,2014,360000
644973,m,1991-01-15,13388,2,B.Tech/B.E.,electronics and communication engineering,63,13388,0,Madhya Pradesh,2013,95000
435389,m,1991-07-18,11982,2,B.Tech/B.E.,computer engineering,65,11982,0,Orissa,2012,240000
1193177,f,1992-04-18,168,2,B.Tech/B.E.,computer science & engineering,72,168,0,Haryana,2013,200000
311565,m,1989-06-01,4569,2,B.Tech/B.E.,computer engineering,61.29,4569,0,Karnataka,2011,460000
982188,m,1991-08-10,7428,2,B.Tech/B.E.,computer science & engineering,63,7428,0,Haryana,2014,205000
555735,f,1991-10-05,1866,2,B.Tech/B.E.,information technology,73.81,1866,1,Karnataka,2013,350000
924418,m,1995-07-10,429,2,B.Tech/B.E.,electronics and electrical engineering,79.6,429,0,Uttar Pradesh,2014,170000
415282,m,1991-06-15,5818,2,B.Tech/B.E.,computer science & engineering,82.5,5818,0,Orissa,2012,215000
515652,m,1992-03-31,75,2,B.Tech/B.E.,mechanical engineering,55,75,0,Uttar Pradesh,2012,100000
929120,m,1992-09-28,2819,2,B.Tech/B.E.,computer engineering,72,2819,0,Uttar Pradesh,2013,300000
1101244,f,1992-06-29,10244,2,B.Tech/B.E.,electronics and electrical engineering,74.83,10244,1,Karnataka,2014,100000
999212,m,1991-06-04,8432,2,B.Tech/B.E.,computer science & engineering,83.8,8432,1,West Bengal,2013,300000
604409,m,1990-10-07,6920,1,B.Tech/B.E.,electronics and communication engineering,74,6920,1,Delhi,2013,500000
831674,f,1993-03-11,6143,2,B.Tech/B.E.,electronics and communication engineering,83,6143,1,Telangana,2014,235000
196447,f,1988-09-09,115,2,MCA,computer application,65,115,0,Punjab,2011,370000
629498,m,1991-05-29,1229,2,B.Tech/B.E.,information technology,67,1229,0,Union Territory,2013,350000
306079,m,1989-10-18,3560,2,B.Tech/B.E.,mechanical engineering,56.8,3560,1,Maharashtra,2011,120000
324269,m,1991-05-31,7236,2,B.Tech/B.E.,electronics & telecommunications,60,7236,1,Maharashtra,2012,145000
813205,m,1991-07-31,52,2,B.Tech/B.E.,computer science & engineering,71,52,0,Uttar Pradesh,2013,325000
313455,f,1991-01-14,495,2,B.Tech/B.E.,electronics and communication engineering,82.47,495,1,Telangana,2012,360000
833130,m,1992-11-08,382,2,B.Tech/B.E.,computer science & engineering,65.4,382,0,Uttar Pradesh,2014,180000
60315,m,1988-01-27,501,2,B.Tech/B.E.,electronics and instrumentation engineering,61,501,0,Uttar Pradesh,2010,110000
993363,m,1991-06-05,3879,2,B.Tech/B.E.,computer science & engineering,72.31,3879,0,Madhya Pradesh,2013,300000
468092,m,1990-07-27,11143,2,B.Tech/B.E.,electronics and communication engineering,73.5,11143,0,Madhya Pradesh,2012,120000
946893,m,1987-10-29,2673,2,B.Tech/B.E.,computer science & engineering,71,2673,0,Uttar Pradesh,2009,150000
471444,m,1991-04-28,57,2,B.Tech/B.E.,electronics and communication engineering,64,57,0,Haryana,2013,180000
577489,m,1991-10-17,11792,2,B.Tech/B.E.,mechanical engineering,77.75,11792,0,Uttar Pradesh,2013,310000
1067138,f,1992-01-13,182,2,B.Tech/B.E.,computer science & engineering,73,182,1,Karnataka,2014,350000
855314,m,1989-10-09,7642,2,B.Tech/B.E.,mechanical engineering,63,7642,0,Uttar Pradesh,2013,180000
626764,f,1992-02-14,7626,2,B.Tech/B.E.,information technology,72.48,7626,0,Uttar Pradesh,2013,350000
1002611,m,1992-09-09,1343,2,B.Tech/B.E.,mechanical engineering,84.9,1343,0,Andhra Pradesh,2014,325000
1083993,f,1989-10-10,1424,2,B.Tech/B.E.,electrical engineering,88.1,1424,0,West Bengal,2012,370000
629571,m,1991-09-17,11665,2,B.Tech/B.E.,mechanical engineering,63.6,11665,0,Maharashtra,2013,220000
536786,m,1991-08-12,124,2,B.Tech/B.E.,information technology,67.58,124,0,Orissa,2013,420000
82986,m,1989-05-29,70,2,B.Tech/B.E.,electronics and electrical engineering,72,70,0,Uttar Pradesh,2010,420000
843467,m,1990-08-16,1087,2,B.Tech/B.E.,applied electronics and instrumentation,61.5,1087,0,Orissa,2013,275000
1049856,m,1992-11-08,14382,2,B.Tech/B.E.,information technology,90.1,14382,1,Telangana,2014,355000
215666,m,1988-05-21,5026,2,B.Tech/B.E.,electrical engineering,64,5026,0,Orissa,2011,400000
660770,f,1991-10-25,12560,2,B.Tech/B.E.,computer science & engineering,70.68,12560,0,Uttar Pradesh,2012,200000
530470,m,1992-07-07,11759,2,B.Tech/B.E.,information technology,80.68,11759,0,Uttarakhand,2013,275000
655183,m,1991-02-01,8310,2,B.Tech/B.E.,information technology,75.64,8310,1,Rajasthan,2013,450000
50240,m,1987-12-21,2927,2,B.Tech/B.E.,computer engineering,68,2927,1,Rajasthan,2010,550000
1279785,m,1991-09-20,3913,2,B.Tech/B.E.,computer science & engineering,78,3913,0,Andhra Pradesh,2013,180000
628220,m,1991-01-14,429,2,B.Tech/B.E.,computer science & engineering,67.4,429,0,Uttar Pradesh,2013,315000
1087646,m,1992-01-08,14069,2,B.Tech/B.E.,computer science & engineering,64,14069,0,Haryana,2014,220000
1284041,m,1992-09-05,11467,2,B.Tech/B.E.,computer science & engineering,60,11467,0,Rajasthan,2014,120000
1281646,m,1991-01-18,2819,2,B.Tech/B.E.,information technology,67.25,2819,0,Uttar Pradesh,2013,110000
543906,m,1992-04-01,55,2,B.Tech/B.E.,electronics and communication engineering,72.04,55,0,Uttar Pradesh,2013,240000
932788,f,1992-04-04,6874,2,B.Tech/B.E.,computer science & engineering,78.12,6874,0,Uttarakhand,2014,300000
105673,f,1989-05-23,1269,2,B.Tech/B.E.,computer engineering,80,1269,1,Tamil Nadu,2010,700000
895770,f,1992-12-05,119,1,B.Tech/B.E.,electronics and communication engineering,71,119,0,Uttar Pradesh,2014,300000
629733,m,1992-01-27,526,2,B.Tech/B.E.,electronics and electrical engineering,79.95,526,0,Tamil Nadu,2013,300000
1009094,m,1991-12-17,4971,2,B.Tech/B.E.,computer science & engineering,71.26,4971,0,Uttar Pradesh,2014,560000
668821,f,1990-08-17,6566,2,B.Tech/B.E.,information science engineering,65.2,6566,1,Karnataka,2013,200000
784879,m,1992-08-12,1343,2,B.Tech/B.E.,electronics and communication engineering,78,1343,0,Andhra Pradesh,2013,390000
353929,m,1989-03-02,8286,2,MCA,computer application,68.23,8286,0,Jammu and Kashmir,2012,420000
1272180,m,1992-07-06,412,2,B.Tech/B.E.,electronics and communication engineering,68,412,0,Gujarat,2013,310000
1098933,m,1990-08-10,3489,2,B.Tech/B.E.,computer science & engineering,68,3489,0,Maharashtra,2013,120000
827677,m,1992-12-16,47,1,B.Tech/B.E.,electronics and communication engineering,74.64,47,1,Delhi,2014,325000
416671,f,1989-06-24,8926,2,MCA,computer application,71.25,8926,1,West Bengal,2012,120000
338248,f,1990-08-06,11637,2,B.Tech/B.E.,information technology,76,11637,0,Madhya Pradesh,2013,200000
601396,m,1991-06-28,272,2,B.Tech/B.E.,computer engineering,82.17,272,0,Punjab,2013,475000
324574,m,1991-05-30,6609,2,B.Tech/B.E.,computer engineering,70.1,6609,1,Tamil Nadu,2012,375000
1272431,m,1992-12-02,6949,2,B.Tech/B.E.,electronics and communication engineering,60,6949,0,Uttarakhand,2014,200000
542590,m,1993-05-20,350,2,B.Tech/B.E.,electronics and communication engineering,75,350,0,Uttar Pradesh,2013,260000
552673,f,1991-11-12,13,1,B.Tech/B.E.,information technology,76.04,13,1,Delhi,2013,380000
638264,m,1990-07-18,4566,2,B.Tech/B.E.,information technology,73.5,4566,0,Tamil Nadu,2012,180000
847671,m,1991-05-12,14910,2,B.Tech/B.E.,electronics and communication engineering,64.28,14910,0,Uttar Pradesh,2012,200000
652580,m,1992-01-01,9173,2,B.Tech/B.E.,electronics and communication engineering,82.23,9173,1,Telangana,2013,325000
249696,m,1986-05-16,4889,2,MCA,computer application,74,4889,1,Tamil Nadu,2011,180000
595058,f,1989-02-19,6503,2,MCA,computer application,89,6503,0,Tamil Nadu,2012,500000
1243766,f,1992-03-17,9769,2,B.Tech/B.E.,computer science & engineering,70.5,9769,1,Telangana,2014,320000
625194,f,1991-11-22,9019,2,B.Tech/B.E.,computer engineering,82.27,9019,0,Haryana,2013,325000
982461,m,1992-09-05,184,2,B.Tech/B.E.,computer science & engineering,78,184,0,Uttar Pradesh,2014,275000
1068625,m,1993-08-13,16441,2,B.Tech/B.E.,electronics and communication engineering,72.6,16441,0,Andhra Pradesh,2014,180000
365948,m,1990-08-09,3801,2,B.Tech/B.E.,electronics and electrical engineering,79.3,3801,0,Karnataka,2012,445000
811372,m,1992-12-28,47,1,B.Tech/B.E.,electronics and communication engineering,76.5,47,1,Delhi,2014,325000
1140518,m,1992-02-28,10932,2,B.Tech/B.E.,electronics and communication engineering,59.8,10932,0,Uttar Pradesh,2015,180000
985092,m,1991-09-01,4948,2,B.Tech/B.E.,electronics and communication engineering,66.96,4948,1,Rajasthan,2014,510000
609147,m,1991-02-26,285,1,B.Tech/B.E.,electrical engineering,67.7,285,0,Punjab,2013,415000
325937,f,1991-03-13,9164,2,B.Tech/B.E.,information technology,78,9164,1,Telangana,2012,420000
1010140,m,1991-06-11,8440,1,B.Tech/B.E.,electronics and instrumentation engineering,72,8440,0,Orissa,2017,330000
1268067,m,1994-08-17,9748,2,B.Tech/B.E.,computer science & engineering,72.45,9748,1,Telangana,2015,325000
1212036,m,1992-06-10,1621,2,B.Tech/B.E.,computer science & engineering,75,1621,0,Uttar Pradesh,2014,185000
661080,m,1991-12-15,3944,2,B.Tech/B.E.,information technology,80,3944,1,Tamil Nadu,2013,290000
1248068,f,1991-10-25,5963,2,B.Tech/B.E.,information technology,80,5963,0,Bihar,2014,190000
1100767,f,1993-08-01,9812,2,B.Tech/B.E.,information technology,72.3,9812,1,Telangana,2014,300000
1211729,m,1992-10-05,15513,2,B.Tech/B.E.,mechanical engineering,57,15513,1,Maharashtra,2015,110000
307910,m,1990-05-22,350,2,B.Tech/B.E.,mechanical engineering,65,350,0,Uttar Pradesh,2012,435000
577659,m,1991-11-05,499,2,B.Tech/B.E.,electronics and communication engineering,78,499,1,Telangana,2013,300000
801323,m,1992-02-17,8762,2,B.Tech/B.E.,computer science & engineering,73.8,8762,0,Punjab,2014,350000
653055,m,1991-10-20,83,2,B.Tech/B.E.,electronics and communication engineering,67.46,83,0,Uttar Pradesh,2013,255000
1051982,m,1992-10-10,7919,2,B.Tech/B.E.,information technology,73.1,7919,0,Tamil Nadu,2014,210000
1249671,m,1992-06-18,11507,2,B.Tech/B.E.,electronics and electrical engineering,66.85,11507,1,Karnataka,2014,155000
423053,m,1991-01-13,184,2,B.Tech/B.E.,electronics and communication engineering,64,184,0,Uttar Pradesh,2012,400000
371808,m,1989-10-20,11629,2,B.Tech/B.E.,electronics and communication engineering,71.3,11629,0,Maharashtra,2012,60000
543624,m,1992-04-26,8011,2,B.Tech/B.E.,electronics and communication engineering,78.5,8011,0,Tamil Nadu,2013,105000
690405,m,1990-05-14,439,2,B.Tech/B.E.,computer science & engineering,65.3,439,1,Tamil Nadu,2013,185000
53931,f,1987-06-12,6874,2,B.Tech/B.E.,computer engineering,69,6874,0,Uttarakhand,2010,200000
810342,m,1992-05-10,64,2,B.Tech/B.E.,computer science & engineering,71.18,64,0,Uttar Pradesh,2014,315000
102065,f,1988-09-06,6345,2,B.Tech/B.E.,information technology,63.47,6345,0,Andhra Pradesh,2010,105000
275185,m,1989-07-21,1083,2,B.Tech/B.E.,information technology,67.75,1083,0,Karnataka,2011,425000
841251,m,1990-12-10,1003,2,B.Tech/B.E.,information technology,62.81,1003,1,Rajasthan,2012,220000
982384,m,1993-02-05,184,2,B.Tech/B.E.,computer science & engineering,69.9,184,0,Uttar Pradesh,2014,115000
800561,m,1991-08-15,4501,2,B.Tech/B.E.,computer science & engineering,67,4501,0,Uttar Pradesh,2013,300000
359247,m,1991-01-28,1275,2,B.Tech/B.E.,electronics and communication engineering,66.4,1275,0,Kerala,2012,260000
842506,f,1992-03-22,473,2,B.Tech/B.E.,information technology,61.89,473,1,Maharashtra,2014,105000
513149,m,1990-10-24,11637,2,B.Tech/B.E.,information technology,71.18,11637,0,Madhya Pradesh,2012,150000
439787,f,1990-01-16,83,2,B.Tech/B.E.,electronics and communication engineering,74.3,83,0,Uttar Pradesh,2012,280000
1089390,m,1993-01-08,1759,2,B.Tech/B.E.,computer science & engineering,78,1759,0,Punjab,2014,300000
212167,m,1989-07-07,5690,2,B.Tech/B.E.,electrical engineering,66.66,5690,0,Uttar Pradesh,2011,150000
906332,m,1988-03-17,67,2,B.Tech/B.E.,computer science & engineering,71,67,0,Uttar Pradesh,2014,135000
252464,f,1989-08-05,1019,2,B.Tech/B.E.,information technology,74.2,1019,1,Tamil Nadu,2011,200000
1010625,m,1993-03-23,1422,2,B.Tech/B.E.,computer science & engineering,68,1422,0,Andhra Pradesh,2014,120000
895614,m,1992-11-29,119,1,B.Tech/B.E.,electronics and communication engineering,75,119,0,Uttar Pradesh,2014,300000
238556,m,1987-12-25,8811,2,B.Tech/B.E.,computer engineering,72.6,8811,1,Karnataka,2011,500000
639156,m,1992-03-03,1141,2,B.Tech/B.E.,computer science & engineering,75,1141,0,Andhra Pradesh,2013,500000
336561,m,1988-03-18,10930,2,B.Tech/B.E.,computer engineering,77.8,10930,1,West Bengal,2012,375000
796833,m,1991-12-30,13136,1,B.Tech/B.E.,computer science & engineering,77.6,13136,1,Rajasthan,2014,450000
1059642,f,1991-02-26,3717,2,B.Tech/B.E.,computer science & engineering,67.04,3717,1,Karnataka,2013,150000
746122,m,1991-11-15,5158,2,B.Tech/B.E.,computer science & engineering,69.62,5158,0,Uttarakhand,2013,400000
1061906,f,1991-03-13,9809,2,B.Tech/B.E.,information technology,72.32,9809,1,Telangana,2013,120000
212076,m,1989-02-25,5690,2,B.Tech/B.E.,electronics and communication engineering,67,5690,0,Uttar Pradesh,2011,160000
432511,f,1990-04-13,7162,2,B.Tech/B.E.,electronics and communication engineering,71.34,7162,0,Uttar Pradesh,2012,400000
651128,f,1992-04-20,11656,2,B.Tech/B.E.,computer science & engineering,76.29,11656,0,Andhra Pradesh,2013,300000
974769,f,1992-08-27,159,2,B.Tech/B.E.,computer science & engineering,79,159,0,Punjab,2014,300000
1245234,m,1992-05-01,51,2,MCA,computer application,62,51,0,Uttar Pradesh,2015,200000
640103,m,1991-04-16,4569,2,B.Tech/B.E.,mechanical engineering,60.13,4569,0,Karnataka,2013,220000
460251,m,1986-05-27,272,2,MCA,computer application,72,272,0,Punjab,2012,310000
345800,m,1989-07-22,6659,2,B.Tech/B.E.,electronics and communication engineering,82.48,6659,1,Tamil Nadu,2012,400000
338130,m,1990-09-13,569,2,B.Tech/B.E.,biotechnology,77.8,569,0,Tamil Nadu,2012,325000
